CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
06e6e033-ae83-4850-8de3-7c35012a8ecf,8910300000003487770,DATA,2023-05-26T00:17:03.000Z,2023-05-26T04:43:37.000Z,11680,,,,COL,Colombia,732,101,10,525053099797403,48321,CLIENTE D,
9ca01eb8-a08c-4200-8e9d-e1e71fa0d813,8910300000001887619,DATA,2023-05-25T23:06:12.000Z,2023-05-26T04:43:37.000Z,15844,,,,COL,Colombia,732,101,23,240075900057733,48321,CLIENTE D,
6d58d570-75f4-436d-ad02-54fdba0ec907,8910300000003570320,DATA,2023-05-25T19:19:02.000Z,2023-05-26T04:43:36.000Z,58210,,,,COL,Colombia,732,101,26,454006330022574,48321,CLIENTE D,
c93d55b3-f19e-4159-82b7-2c381f5d139e,8910300000003490228,DATA,2023-05-25T12:27:12.000Z,2023-05-26T04:43:37.000Z,38466,,,,COL,Colombia,732,101,10,525053099799861,48321,CLIENTE D,
f83f3431-29fa-4d0b-83ba-99fe9fb15837,8910300000001885387,DATA,2023-05-26T04:42:29.000Z,2023-05-26T04:43:37.000Z,944,,,,COL,Colombia,732,101,23,240075900055501,48321,CLIENTE D,
ebb9252b-d0f5-44d2-8d48-63b9d8af8415,8910300000003487809,DATA,2023-05-25T16:28:11.000Z,2023-05-26T04:43:37.000Z,73870,,,,COL,Colombia,732,101,10,525053099797442,48321,CLIENTE D,
c4180da7-896c-4e72-ac18-ead7eb51424e,8910300000003569253,DATA,2023-05-26T03:19:46.000Z,2023-05-26T04:43:37.000Z,7574,,,,COL,Colombia,732,101,26,454006330021507,48321,CLIENTE D,
396f3d2c-bd1d-4555-a729-7b537a8c38f2,8910300000003490867,DATA,2023-05-26T02:45:42.000Z,2023-05-26T04:43:37.000Z,6521,,,,COL,Colombia,732,101,10,525053099808150,48321,CLIENTE D,
1757a394-9ccc-4391-bca8-e6836461852a,8910300000003487710,DATA,2023-05-26T00:48:05.000Z,2023-05-26T04:43:37.000Z,9283,,,,COL,Colombia,732,101,10,525053099797343,48321,CLIENTE D,
9377972a-d657-42ce-9488-89e38c81d34a,8910300000003490014,DATA,2023-05-26T02:42:55.000Z,2023-05-26T04:43:37.000Z,4956,,,,COL,Colombia,732,101,10,525053099799647,48321,CLIENTE D,
540e49df-83b6-4e68-a9c0-bd4ae8e077a1,8910300000003487942,DATA,2023-05-26T04:40:49.000Z,2023-05-26T04:43:37.000Z,5508,,,,COL,Colombia,732,101,10,525053099797575,48321,CLIENTE D,
bf86eb06-263e-4ba7-a461-97f9706f4831,8910300000001881593,DATA,2023-05-26T03:41:43.000Z,2023-05-26T04:43:38.000Z,4021,,,,COL,Colombia,732,101,10,525053099290548,48321,CLIENTE D,
9a2888d8-2eac-4868-8b0d-f76d6965ac41,8910300000003570182,DATA,2023-05-25T20:34:26.000Z,2023-05-26T04:43:37.000Z,90635,,,,COL,Colombia,732,101,26,454006330022436,48321,CLIENTE D,
1e497c3b-abf7-4262-94b0-011288f505be,8910300000001887334,DATA,2023-05-25T23:07:18.000Z,2023-05-26T04:43:37.000Z,28802,,,,COL,Colombia,732,101,23,240075900057448,48321,CLIENTE D,
9e1c0750-2fe0-4a47-9cc6-c63a718a90b4,8910300000001887023,DATA,2023-05-25T23:58:11.000Z,2023-05-26T04:43:37.000Z,33454,,,,COL,Colombia,732,101,23,240075900057137,48321,CLIENTE D,
72835815-3458-4b2a-86c5-ff094b1d0b8f,8910300000003569948,DATA,2023-05-25T21:21:17.000Z,2023-05-26T04:43:37.000Z,305086,,,,COL,Colombia,732,101,26,454006330022202,48321,CLIENTE D,
7a908af0-6dc2-4a3c-95d4-aefbfdf9bf43,8910300000003568908,DATA,2023-05-26T04:18:10.000Z,2023-05-26T04:43:38.000Z,3261,,,,COL,Colombia,732,101,26,454006330021162,48321,CLIENTE D,
94bdcf07-bfc7-4925-86a3-8e6248278825,8910300000004547317,DATA,2023-05-26T00:28:32.000Z,2023-05-26T04:43:37.000Z,25916,,,,COL,Colombia,732,101,26,454006330049072,48321,CLIENTE D,
8bfc9671-4ed0-4164-97a9-16248443a3a3,8910300000003569967,DATA,2023-05-26T04:36:24.000Z,2023-05-26T04:43:38.000Z,3952,,,,COL,Colombia,732,101,26,454006330022221,48321,CLIENTE D,
9d3f26bd-a5a5-4098-a5e6-0bf5751c89a5,8910300000003487838,DATA,2023-05-26T04:42:12.000Z,2023-05-26T04:43:38.000Z,814,,,,COL,Colombia,732,101,10,525053099797471,48321,CLIENTE D,
01fdb03d-4436-49dd-8590-0cf1bdde0416,8910300000004538549,DATA,2023-05-26T04:41:17.000Z,2023-05-26T04:43:38.000Z,1876,,,,COL,Colombia,732,101,26,454006330040304,48321,CLIENTE D,
6f61c74c-4c4e-4fff-96d4-99d46282bcb0,8910300000003489284,DATA,2023-05-25T22:55:25.000Z,2023-05-26T04:43:38.000Z,43381,,,,COL,Colombia,732,101,10,525053099798917,48321,CLIENTE D,
c83b88a1-80e8-4d9a-9bb0-807ce5678ebc,8910300000003487924,DATA,2023-05-26T04:35:32.000Z,2023-05-26T04:43:38.000Z,1535,,,,COL,Colombia,732,101,10,525053099797557,48321,CLIENTE D,
f1b3b739-f8b8-4133-8867-4479a8a67f7c,8910300000003489226,DATA,2023-05-26T04:42:08.000Z,2023-05-26T04:43:38.000Z,1860,,,,COL,Colombia,732,101,10,525053099798859,48321,CLIENTE D,
bc254241-9cbb-4c0e-bd63-d25e4934e8cc,8910300000001885000,DATA,2023-05-26T04:40:52.000Z,2023-05-26T04:43:38.000Z,288,,,,COL,Colombia,732,101,23,240075900055114,48321,CLIENTE D,
94d9f57f-2b97-4885-9470-5b74ba3a54b8,8910300000001887111,DATA,2023-05-26T00:09:54.000Z,2023-05-26T04:43:38.000Z,116707,,,,COL,Colombia,732,101,23,240075900057225,48321,CLIENTE D,
04278a40-89fd-44ee-9353-43e7357ea11e,8910300000003489520,DATA,2023-05-26T01:34:24.000Z,2023-05-26T04:43:38.000Z,8345,,,,COL,Colombia,732,101,10,525053099799153,48321,CLIENTE D,
931eea39-e71f-4061-96bf-796b4dcf70bc,8910300000003489607,DATA,2023-05-25T13:47:55.000Z,2023-05-26T04:43:38.000Z,44093,,,,COL,Colombia,732,101,10,525053099799240,48321,CLIENTE D,
c620eb0d-a164-47f0-84fe-f395b17e71b5,8910300000004542097,DATA,2023-05-25T21:06:08.000Z,2023-05-26T04:43:38.000Z,104836,,,,COL,Colombia,732,101,26,454006330043852,48321,CLIENTE D,
8f7aacd5-0c1b-48a0-be74-f1298fee9d1f,8910300000003489084,DATA,2023-05-26T04:40:38.000Z,2023-05-26T04:43:38.000Z,4934,,,,COL,Colombia,732,101,10,525053099798717,48321,CLIENTE D,
1dd45bc9-8526-4462-8365-58e3a1ba1654,8910300000003570389,DATA,2023-05-26T02:11:16.000Z,2023-05-26T04:43:39.000Z,14335,,,,COL,Colombia,732,101,26,454006330022643,48321,CLIENTE D,
4096ea6f-51b9-4b09-a108-41357c8e48c6,8910300000004547303,DATA,2023-05-25T06:42:48.000Z,2023-05-26T04:43:39.000Z,72971,,,,COL,Colombia,732,101,26,454006330049058,48321,CLIENTE D,
53fb458a-8271-4f03-b9dc-07231769393e,8910300000003489032,DATA,2023-05-25T23:20:32.000Z,2023-05-26T04:43:39.000Z,35673,,,,COL,Colombia,732,101,10,525053099798665,48321,CLIENTE D,
20cc88bd-7e6f-4cf1-a117-6284c846404b,8910300000004542094,DATA,2023-05-25T20:20:23.000Z,2023-05-26T04:43:39.000Z,47920,,,,COL,Colombia,732,101,26,454006330043849,48321,CLIENTE D,
48572a19-c0fe-4fc6-8c5e-e12f1a46a3b0,8910300000003489551,DATA,2023-05-25T23:34:21.000Z,2023-05-26T04:43:38.000Z,40550,,,,COL,Colombia,732,101,10,525053099799184,48321,CLIENTE D,
e33340cd-12f8-43da-b3ba-6ee317faa069,8910300000001886811,DATA,2023-05-26T04:32:25.000Z,2023-05-26T04:43:39.000Z,1190,,,,COL,Colombia,732,101,23,240075900056925,48321,CLIENTE D,
